,wav,130,135,140,145
4128,7935.51,93199.55221459642,93207.33570344544,93292.6924392293,93506.75343819652
4129,7935.56,93242.77354091691,93312.51767043644,93371.0191209902,93479.50554452545
4130,7935.61,93293.03475042136,93401.03063998537,93439.30262664275,93467.98590487473
4131,7935.66,93391.15773208332,93497.04071713187,93527.26493175418,93485.89096564644
4132,7935.71,93462.05928530636,93562.16657364306,93587.77829677607,93498.17906053411
4133,7935.76,93546.61748517939,93632.89053425881,93639.87071288038,93552.86781527878
4134,7935.81,93615.57355380086,93683.86168803822,93659.41515998522,93642.73598807892
4135,7935.86,93632.87012469892,93735.2514009752,93678.79865617825,93677.45927948858
4136,7935.91,93692.70849866954,93761.00266328087,93735.20044503956,93651.00461302027
4137,7935.96,93689.01798637747,93742.5762316386,93782.39769072407,93595.18777472053
4138,7936.01,93782.00595944647,93746.75689408844,93784.88539273576,93564.53550585515
4139,7936.06,93845.24599785324,93778.62731977788,93718.93259268436,93565.82729534313
4140,7936.11,93853.84659323994,93795.00266184605,93640.9576832076,93596.37670251004
4141,7936.16,93915.81893228798,93805.49687741499,93593.63962706432,93639.44646664083
4142,7936.21,93995.80121795215,93776.45503319537,93572.34021830278,93646.18308213417
4143,7936.26,94043.85760895736,93741.58142965926,93617.13373674348,93657.61740799835
4144,7936.31,94043.60235210796,93734.45354251025,93690.58605921481,93688.63431265145
4145,7936.36,94006.74516469063,93775.68583839925,93741.45214676544,93630.32035681057
4146,7936.41,93997.06054353507,93846.85199301373,93797.2370320262,93590.46389005067
4147,7936.46,93998.10871760905,93924.26237221631,93831.04230066633,93599.74857570276
4148,7936.51,94017.71213254251,93996.5444566911,93802.10829607002,93587.24844631864
4149,7936.56,94053.87555447924,94065.991915367,93774.55362341621,93592.24147280249
4150,7936.61,94035.65187042864,94059.56909655986,93789.8328316903,93621.70501459186
4151,7936.66,94076.47008608711,93978.42807114586,93803.74408485735,93625.18794568066
4152,7936.71,94103.64387975696,93914.62139576167,93820.06136795877,93684.64683504417
4153,7936.76,93975.79649452114,93854.25227509365,93814.435360857,93710.58884009294
4154,7936.81,93804.27309694352,93837.48442189596,93800.45881640827,93699.43246249812
4155,7936.86,93687.53346329276,93800.96050961725,93781.05663188046,93711.16721890823
4156,7936.91,93631.70936005459,93706.50834009857,93744.4189599622,93720.90863383873
4157,7936.96,93581.21876404507,93641.53956301637,93713.9698650439,93717.78811587796
4158,7937.01,93527.38668695024,93577.02833467265,93659.91212542487,93709.6295609774
4159,7937.06,93458.35463841776,93512.23718023144,93603.0295354346,93683.36881497018
4160,7937.11,93443.17638664717,93456.67848753247,93546.0836890739,93613.54473881781
4161,7937.16,93370.6102238702,93418.0986607749,93519.13649755438,93491.19075845213
4162,7937.21,93237.98995767093,93386.4017067418,93443.00867637403,93377.73775418046
4163,7937.26,93088.1648524636,93371.77883217715,93344.28105020619,93255.92255113344
4164,7937.31,92969.4393953539,93304.66652045278,93242.98533232037,93188.7019628501
4165,7937.36,92867.93681461728,93144.2063691062,93156.90280328142,93125.17645317728
4166,7937.41,92848.89693556192,92957.7172307348,93055.37507368707,93039.4348579591
4167,7937.46,92798.76533636662,92778.45157397981,92947.58777696986,92988.66018548484
4168,7937.51,92719.22989875668,92636.22856162724,92803.77797209813,92927.21205690372
4169,7937.56,92624.76642775311,92544.39082147443,92650.68330935368,92802.79480895025
4170,7937.61,92548.55701423771,92488.47133855509,92530.95712233013,92701.11386249244
4171,7937.66,92486.0470082216,92429.5753745994,92413.88597796179,92563.49189579277
4172,7937.71,92468.55442877577,92383.16886116282,92329.15848698246,92448.8624891288
4173,7937.76,92443.12947811179,92348.2491817819,92287.20854232869,92349.90665025255
4174,7937.81,92374.38950952096,92280.5562362714,92252.98590351421,92299.07622079791
4175,7937.81,92374.38950952096,92280.5562362714,92252.98590351421,92299.07622079791
4176,7937.86,92346.41833388324,92260.49354241214,92223.89134942951,92250.14844576277
4177,7937.91,92333.42495712431,92237.41431727691,92209.06772361166,92189.76666105776
4178,7937.96,92320.22675330272,92212.6309839649,92207.16134563029,92128.69109020768
4179,7938.01,92329.68416904786,92195.8195024789,92182.28598541525,92059.8095117111
4180,7938.05,92328.80104644322,92215.97374938782,92141.61454285575,91990.86861282901
4181,7938.06,92328.16152621707,92225.21483785291,92127.60080596972,91980.42490052267
4182,7938.11,92346.95364014676,92252.07874566942,92069.47040288211,91933.88550880487
4183,7938.11,92346.95364014676,92252.07874566942,92069.47040288211,91933.88550880487
4184,7938.15,92370.9925147597,92243.10667621563,92033.7401718369,91881.30741658011
4185,7938.16,92381.12052020454,92237.0619928028,92014.29713850474,91866.10397456422
4186,7938.16,92381.12052020454,92237.0619928028,92014.29713850474,91866.10397456422
4187,7938.18,92388.33983716235,92227.90665366959,91991.15657244898,91826.49209176346
4188,7938.21,92400.08303927383,92213.12641584151,91978.92904372064,91766.85663243683
4189,7938.21,92400.08303927383,92213.12641584151,91978.92904372064,91766.85663243683
4190,7938.24,92379.32809190634,92195.37785341297,91966.34205348903,91708.19150959715
4191,7938.26,92369.51203475622,92185.26256357279,91947.83599500642,91670.20793425066
4192,7938.3,92315.34772934856,92158.56653950363,91909.11503711643,91615.28795973858
4193,7938.31,92304.07870721984,92145.28120205374,91891.51862924472,91607.81232630549
4194,7938.36,92246.15729734382,92086.5734020846,91822.52313131421,91606.15458578405
4195,7938.41,92194.63210768711,92006.30116086818,91765.25985370648,91588.57442681438
4196,7938.46,92137.34268756757,91909.36763804313,91719.39574190661,91568.93418639411
4197,7938.51,92082.58364068696,91807.83189083132,91674.74178293142,91536.58562266629
4198,7938.56,92004.10480663608,91730.49465075256,91623.49263392383,91500.50806565881
4199,7938.61,91927.53784830058,91693.68700529971,91568.69722127279,91458.76092134448
4200,7938.66,91820.55361245493,91654.61914334192,91506.39477471705,91400.77265567325
4201,7938.68,91774.23037758055,91635.8227927071,91478.98307650619,91377.75540987724
4202,7938.71,91706.65911325104,91619.1457828223,91455.30789585723,91341.48840155655
4203,7938.76,91642.85784396564,91577.81766162279,91415.3669688806,91288.78315058361
4204,7938.78,91613.51904887626,91555.17119150005,91397.59300067008,91276.4202287939
4205,7938.81,91564.38488061936,91494.99742173412,91367.74464389807,91256.3835088399
4206,7938.86,91500.89603232386,91411.65294134645,91330.02751775835,91235.63585481074
4207,7938.91,91440.31196272245,91337.18360271383,91290.36811780088,91222.86420114708
4208,7938.96,91349.17214952051,91258.59429666343,91233.34129399217,91227.56664499098
4209,7939.01,91276.65418255537,91194.72272287498,91181.03183090201,91258.94573516367
4210,7939.06,91189.54523299917,91148.04506294592,91147.55731743197,91288.27192864321
4211,7939.11,91162.9723123697,91093.92905111315,91134.24545102507,91324.51300818266
4212,7939.16,91118.86153324,91050.44943944998,91150.27891936571,91373.80832064539
4213,7939.21,91073.26237839994,91034.48343103548,91190.4481188073,91396.11627776713
4214,7939.26,91014.82056832,91070.40782146779,91242.29883604725,91418.63823365312
4215,7939.31,90962.94128815283,91105.1074888619,91282.86123816244,91469.77648660676
4216,7939.36,90917.00931824831,91156.91799039817,91335.77774817577,91472.37892812747
4217,7939.41,90860.72690625736,91208.66962033299,91396.28132118507,91471.35754737722
4218,7939.46,90846.19681782222,91232.58248838875,91433.49809474795,91456.24846966313
4219,7939.51,90834.28528459129,91227.45668063284,91437.13701382185,91488.79752787213
4220,7939.56,90806.47654257512,91214.9551801311,91427.57427782353,91493.94919506283
4221,7939.61,90773.20841137055,91177.0963647673,91398.48388272992,91479.57816659684
4222,7939.66,90742.33991687682,91108.89903043873,91345.91923171272,91445.79722452816
4223,7939.71,90720.31015013553,91025.62655539929,91283.65439788751,91404.62730481169
4224,7939.71,90720.31015013553,91025.62655539929,91283.65439788751,91404.62730481169
4225,7939.75,90663.96973398147,90966.89078947018,91226.52309193488,91340.96725472459
4226,7939.76,90648.92501067051,90955.05624226476,91201.66882934391,91323.53200517118
4227,7939.81,90614.91249839983,90883.82338377953,91096.24090056466,91234.7389961277
4228,7939.86,90598.69002937997,90795.51732286574,90986.25367017339,91169.80866761046
4229,7939.91,90612.0227042385,90703.82892414345,90875.62459866858,91103.67572211605
4230,7939.96,90638.4883270154,90645.58259966277,90783.87579965468,91023.28206200113
4231,7940.01,90654.78409300014,90593.70389166607,90701.29156930531,90921.10687607057
4232,7940.06,90634.78899257265,90570.29600416748,90651.75446785244,90785.9621763486
4233,7940.09,90616.03682673033,90573.40941476842,90634.03684673032,90709.61054917802
4234,7940.11,90602.8789075462,90575.89746381305,90620.52410531222,90651.2481298417
4235,7940.15,90554.29758030841,90595.2289963859,90582.62088524562,90534.89066422083
4236,7940.16,90542.9831659259,90597.1585111347,90565.28730883886,90513.6983995065
4237,7940.18,90527.66739502469,90600.70495973933,90539.73459460805,90488.79933784006
4238,7940.21,90508.54258277855,90605.71544297674,90511.65671892883,90442.24309567538
4239,7940.21,90508.54258277855,90605.71544297674,90511.65671892883,90442.24309567538
4240,7940.24,90502.37786447791,90594.0656141353,90486.14383254678,90429.13674250744
4241,7940.26,90490.00258502485,90574.79344264245,90465.93194238636,90413.48235403185
4242,7940.27,90498.39659652993,90566.79317052342,90459.91737629204,90413.61084148608
4243,7940.31,90517.63268322352,90502.7571073366,90424.60202679835,90426.24042930656
4244,7940.33,90547.97486873972,90469.68990995742,90413.64590632966,90450.73700799966
4245,7940.36,90592.56780288515,90427.94765477834,90397.2596301598,90479.14100560329
4246,7940.41,90650.79587076476,90358.75504448163,90384.33389304207,90545.28233467997
4247,7940.45,90645.06418437418,90341.01341375597,90381.9035076795,90565.4728711203
4248,7940.46,90646.5018143147,90346.07150866883,90395.77663715662,90568.69707827756
4249,7940.51,90633.92517412623,90397.98030456225,90431.501038273,90568.26108955429
4250,7940.55,90605.75933306017,90472.85451176988,90471.78306658873,90571.3132551752
4251,7940.56,90603.33598224692,90486.67841118656,90476.71732061701,90572.52934937425
4252,7940.61,90603.62931629662,90582.35570630773,90535.31303837914,90588.77858485797
4253,7940.66,90607.70444279857,90677.50211363773,90621.40800238063,90604.36415028921
4254,7940.71,90641.42522835999,90744.78921403698,90713.61687146129,90609.9293016162
4255,7940.76,90704.5366318417,90787.28320311873,90791.5991861429,90670.36946946009
4256,7940.81,90748.14376147004,90819.34005120205,90841.82082819448,90763.79190187049
4257,7940.86,90764.75284606025,90862.99097415546,90872.15294958386,90873.52103543145
4258,7940.89,90752.57335668676,90891.39237082009,90890.05696442508,90917.89742250336
4259,7940.91,90740.92033723848,90896.07304202853,90897.00738743834,90949.71024724354
4260,7940.96,90741.25668491492,90881.93402340607,90949.38479777043,91022.1375269749
4261,7940.99,90754.03341377544,90882.07726647666,90987.9384848028,91061.34488592471
4262,7941.01,90758.42124851373,90872.86295701186,91008.16171217425,91088.77351246083
4263,7941.06,90760.2596920917,90848.20420630879,91041.34992768703,91123.11680731273
4264,7941.11,90714.16239029603,90888.18634169082,91073.16639393887,91098.23653913836
4265,7941.12,90710.64200944595,90894.64033835893,91084.43244817264,91092.74626642927
4266,7941.15,90691.43961167386,90907.4953961553,91088.93271124797,91082.54928506198
4267,7941.16,90682.39026566871,90910.76706815323,91088.43095138288,91078.70338385651
4268,7941.21,90707.26160621445,90923.0948182745,91065.20990795174,91029.72291925964
4269,7941.26,90808.14843075101,90938.11355773322,91005.17583772984,90978.25707482158
4270,7941.31,90852.5868378063,90945.45259272364,90950.61058881957,90916.5978941287
4271,7941.34,90874.05183057763,90938.23445494662,90914.13511359913,90912.4670223559
4272,7941.36,90893.61488782975,90930.14411997773,90882.00865647291,90904.20830554442
4273,7941.41,90917.2068070081,90917.03242849675,90810.34053406022,90909.59514258719
4274,7941.46,90916.61973143846,90878.5623070447,90781.94741149772,90915.1060043619
4275,7941.51,90843.21388311459,90823.42153046824,90812.82139276023,90892.16860588202
4276,7941.56,90858.14157546689,90764.40602044605,90851.28117849943,90861.0864878284
4277,7941.59,90897.54029268527,90739.63809050154,90866.84943708,90883.20166314591
4278,7941.61,90944.49976222042,90737.14998485403,90868.47752395766,90892.48943087236
4279,7941.66,90926.46569050371,90751.91762592246,90859.62542273424,90983.25063265512
4280,7941.71,90910.00226775694,90844.04311199642,90852.40848680832,91050.38604338054
4281,7941.76,90882.31746862942,90964.53073254031,90861.87251720169,91112.75180508077
4282,7941.81,90854.59721054866,90988.6728598038,90958.73881098644,91161.72334939695
4283,7941.86,90850.6760640085,91016.31825143173,91120.28188725366,91208.62675831221
4284,7941.91,90821.23203448621,91037.7393269694,91252.6805699326,91249.45778843322
4285,7941.96,90784.18254922582,91061.3559807396,91348.66614134396,91371.08507027887
4286,7942.01,90792.72360680116,91100.6030521941,91401.85225639484,91555.68035458679
4287,7942.06,90845.66795121702,91143.63404898815,91430.65219751891,91599.67499407916
4288,7942.11,90921.97668429904,91188.42642701221,91472.02222074255,91637.38709471171
4289,7942.16,90980.43924129162,91235.01907402813,91501.14152772314,91642.0287485652
4290,7942.21,90982.85673196042,91300.17802413138,91479.82147558546,91655.22741075841
4291,7942.26,91013.9714905057,91385.13859634569,91482.0503508353,91676.03032461995
4292,7942.31,91048.47241390584,91381.40711433205,91508.4094830096,91705.42384625829
4293,7942.36,91068.22339258416,91321.11235256487,91555.84969469377,91741.4440590765
4294,7942.41,91097.68238207114,91323.69447794001,91604.92922301324,91793.2841369802
4295,7942.46,91073.82064874799,91338.67048709982,91619.06146517677,91812.89496670756
4296,7942.51,91072.7165545361,91332.35583322527,91631.85137426382,91831.42338442805
4297,7942.56,91120.372987199,91346.05062365597,91659.29481431855,91839.6660481628
4298,7942.61,91185.68641975771,91387.74993312669,91639.94823390413,91786.29917206068
4299,7942.66,91254.54189986181,91450.94633236778,91607.61401854125,91783.8529419504
4300,7942.71,91377.85276200685,91504.48638579558,91589.48635640259,91781.1685357938
4301,7942.76,91497.35980816899,91530.82926901938,91589.55175090084,91752.99977455483
4302,7942.81,91659.8867678179,91577.45915573492,91618.88041886277,91729.06664900306
4303,7942.86,91732.07749981119,91643.69710402281,91652.45958302358,91716.69535572965
4304,7942.91,91809.25420104428,91725.74976616734,91687.68774578812,91711.7665803005
4305,7942.96,91884.40071364399,91821.16252966768,91741.98446982128,91727.7509759259
4306,7943.01,91915.61253446761,91889.5183428651,91802.82213495093,91763.3048391753
4307,7943.06,92012.69317966921,91969.04543313848,91870.19536175267,91792.46270357982
4308,7943.11,92127.48208526924,92028.04039099728,91938.98961362032,91883.2655614655
4309,7943.16,92249.95037429476,92072.27073309888,92009.90034034777,91947.73119428141
4310,7943.21,92313.82496390794,92139.94427853182,92086.86262029837,92041.95752412833
4311,7943.26,92327.23922678162,92249.56153972153,92154.33741929766,92094.15799421155
