,istart,istop,cstart,cstop,tstart,tstop,ed_rec,ed_rec_err,ampl_rec,dur,total_n_valid_data_points,snr,period,period_h,TIC,Sector,note,dur_over_period,TPF,check period,
1869,1987,1994,116279,116286,1388.9597904996,1388.96951265331,84.6622532289345,2.47692070488938,0.236017227172852,0.009722153716211,13153,4.72314404816257,0.074705277551401,1.79292666123361,244161191,3,,0.130140119076884,,,
835,4117,4123,213014,213020,1523.31256366035,1523.32089720439,137.805576794357,5.21937840230075,0.468523263931274,0.008333544039942,13121,2.38070028076243,0.064164968274781,1.53995923859473,189619789,8,,0.129876851247776,,,
1440,16410,16415,562223,562228,2008.31812557504,2008.32507010014,111.416980652119,4.7722546878511,0.297069907188415,0.006944525101062,16947,2.2319830080788,0.05349818289716,1.28395638953185,429003155,25,,0.129808616386308,,,
1277,7736,7749,99211,99224,1365.24774448531,1365.26580026024,310.459438264899,13.0278444468205,0.330223321914673,0.018055774937921,18018,2.2436259477947,0.139247656719906,3.34194376127774,260655797,2,,0.129666633990401,,,
2019,13484,13496,500675,500687,1922.83676473451,1922.85343160875,141.038858056259,4.21887431368426,0.219698667526245,0.016666874239491,15964,2.02475889155786,0.12886377402839,3.09273057668135,353732913,22,,0.129337157515029,,,
1264,5871,5876,490423,490428,1908.60329486415,1908.61023930284,88.4282140207778,1.89927679277081,0.333132147789001,0.006944438693608,15643,2.18574439416586,0.05378863665775,1.29092727978601,144379672,22,,0.129106055202599,,,
1771,10953,10969,185333,185349,1484.86453186863,1484.88675436412,140.606113334049,2.32039005652107,0.245118260383606,0.022222495483675,14529,3.86056615277249,0.172835701625093,4.14805683900224,130513139,6,,0.12857583979888,,,
1056,6880,6887,295342,295349,1637.6580369497,1637.66775918828,167.432806508035,7.76229934451781,0.385993361473083,0.009722238577069,15414,2.06307594878701,0.075715501326079,1.8171720318259,351099931,12,,0.128404863030608,,,
1855,4444,4449,353064,353069,1717.82093405663,1717.8278783743,64.6729735369408,3.76554321822127,0.23721432685852,0.006944317671923,14681,2.4268374226622,0.054119633851895,1.29887121244547,298263301,15,,0.128314202770236,,,
701,12303,12308,127698,127703,1404.81309694789,1404.82004141915,195.282951194511,9.6089802805869,0.534342885017395,0.006944471263978,13153,2.21327122587261,0.054175871347296,1.30022091233511,300037002,3,,0.128183840726073,,,
136,7901,7910,398439,398448,1780.84634834711,1780.85884808045,1023.10852693802,22.2844512281966,1.80069375038147,0.012499733340292,12714,2.04272143665892,0.097667799846141,2.34402719630738,298229849,17,,0.127982132903405,,,
666,8086,8093,315437,315444,1665.56131209124,1665.5710342479,172.893470689911,3.8531741639241,0.556113839149475,0.009722156667749,19283,2.06566438005418,0.07602475310459,1.82459407451016,260609189,13,,0.127881463217301,,,
1069,3935,3946,409799,409810,1796.62426411388,1796.63954210524,157.51188777766,3.91180170815444,0.38092041015625,0.015277991357834,14400,2.50367032439861,0.120302115418664,2.88725077004793,279354493,18,,0.126996863726502,,,
382,12529,12554,437762,437787,1835.45756372152,1835.4922852126,848.412278396881,6.4502779110009,0.864696502685547,0.034721491084838,16234,2.88012632145153,0.273782100515505,6.57077041237212,352239584,19,,0.126821625736163,,,
2111,9401,9407,257045,257051,1584.4649017253,1584.47323520364,75.542747517408,2.68450494973567,0.210753917694092,0.008333478336226,17300,2.0502985516915,0.065728238275272,1.57747771860654,295565337,10,,0.126786881177693,,,
2104,1937,1942,175483,175488,1471.18218192316,1471.18912646078,66.9163050337964,2.51798943788812,0.211296319961548,0.006944537623667,14526,2.17798552142421,0.054791090222317,1.31498616533561,167812509,6,,0.126745746351994,,,
886,3660,3670,446701,446712,1847.87855659586,1847.8938344306,263.725677100123,5.36429839951553,0.446266412734985,0.015277834741482,16225,3.11438346872989,0.120548185135249,2.89315644324597,192019601,20,,0.126736331404252,,,
1871,6896,6905,98356,98365,1364.06669084125,1364.07919092108,90.6461646369848,3.04889095964966,0.235894560813904,0.012500079822075,18018,2.17057857767313,0.098716654511018,2.36919970826442,214664015,2,,0.126625845294219,,,
922,5823,5840,448896,448913,1850.92556911708,1850.94918022604,302.479308180366,3.79899176322122,0.428548216819763,0.023611108957084,16039,2.05449224671209,0.187026127891132,4.48862706938718,441606549,20,,0.126244975626229,,,
834,366,372,328788,328795,1684.10647221337,1684.11619451236,226.058101999698,9.64483169757725,0.468972086906433,0.00972229898548,18125,2.08291130968663,0.077322216331391,1.85573319195339,243353202,14,,0.125737458737754,,,
450,2497,2505,527052,527060,1959.46868242896,1959.47979329904,231.246786594692,5.34719126648871,0.757327675819397,0.01111087007439,17918,8.88351544305171,0.088492428774571,2.1238182905897,351685943,24,I,0.1255572960111,,,
1299,12124,12138,322013,322027,1674.70135098917,1674.72079539319,341.160417067282,8.54344202055216,0.324705362319946,0.019444404024853,17467,2.42155710995863,0.154962839219287,3.71910814126289,31792609,13,I,0.125477850837112,,,
579,2432,2439,351030,351037,1715.00061659932,1715.01033874304,343.564483650644,9.78610212868515,0.613582015037537,0.009722143717681,12877,2.04835423103361,0.077518550959685,1.86044522303245,199375132,15,,0.125416994994362,,,
2035,8327,8332,79197,79206,1337.45701663823,1337.46951662451,80.4854664392681,3.51047588748702,0.217693448066711,0.012499986284638,17795,9.45372317643655,0.099999288917518,2.39998293402042,289840926,1,cr,0.125000751704828,,,
2079,13370,13388,243099,243117,1565.09825758441,1565.12325757553,97.6629592477991,1.53823305268005,0.21344530582428,0.024999991124787,15649,2.47093191129212,0.201008004929265,4.82419211830237,219246754,9,,0.124373112073743,,,
586,4209,4216,74948,74960,1331.5500695584,1331.56673614955,308.279662909809,2.20447295104487,0.61008894443512,0.016666591149715,17805,2.01864810613599,0.134117282769981,3.21881478647954,167165793,1,,0.124268780320424,,,
525,6176,6184,430308,430316,1825.10443876391,1825.11554975435,225.55979842081,4.21136914952833,0.663612365722656,0.011110990439192,16160,5.0667346134983,0.089545705685152,2.14909693644364,298663983,19,,0.124081778731622,,,
1252,8017,8033,532649,532666,1967.24579161269,1967.26940258963,183.049554024805,2.75695146809297,0.335841178894043,0.023610976939608,17918,2.29447982445945,0.190420366515186,4.57008879636445,219855010,24,,0.123993968563888,,,
386,3080,3089,487616,487625,1904.70296046611,1904.7154607502,355.317023834779,3.66936209971875,0.860105752944946,0.0125002840864,16042,4.20624057237689,0.100951288366327,2.42283092079185,288506050,22,,0.123824908910915,,,
703,10550,10568,521997,522015,1952.45445451476,1952.47945383315,278.676395308083,4.3242332197925,0.533856391906738,0.024999318388836,12141,2.14007800076859,0.203572956625848,4.88575095902036,288404936,23,,0.122802747492551,,,
1805,17670,17701,110404,110435,1380.79689472733,1380.83994943717,285.599797128992,4.1716236833028,0.242251992225647,0.043054709838998,18017,2.82386786157843,0.351314621864335,8.43155092474404,237880881,2,,0.122553139435296,,,
392,13670,13693,205264,205287,1512.54953030707,1512.58147443972,510.431396718119,5.74732253418276,0.843384742736816,0.031944132643957,16063,2.73200331990384,0.261671220208604,6.2801092850065,72982250,7,,0.122077363412343,,,
1802,5120,5132,252296,252308,1577.86720106594,1577.88386769428,199.611295527776,10.6320180347815,0.242629766464233,0.016666628343955,15971,2.02721315066088,0.136625144440637,3.27900346657529,300037002,10,,0.121988001639014,,,
400,3586,3605,371823,371842,1743.87405995331,1743.90044857304,288.015629572948,1.69458131251115,0.831171870231628,0.026388619733552,14370,2.73411332472,0.217228909258413,5.21349382220192,165688184,16,,0.121478397252183,,,
384,4281,4292,410145,410156,1797.10402408646,1797.11930183474,254.360728398832,4.90054339285675,0.861231923103333,0.015277748283097,14945,2.18285848545696,0.125855885224629,3.02054124539109,378527773,18,,0.121390813435773,,,
1390,10041,10052,417404,417415,1807.18591802176,1807.2011956336,188.916773206268,5.82381776658015,0.307041883468628,0.015277611845249,14945,2.18285848545696,0.125855885224629,3.02054124539109,378527773,18,,0.121389729355773,,,
1328,2357,2363,288778,288784,1628.53851162324,1628.54684518493,116.496479298656,3.43015445234758,0.319495320320129,0.008333561688687,18804,2.25901030023554,0.068749277383404,1.64998265720169,423236614,12,,0.121216716827612,,,
1711,8571,8590,451656,451675,1854.75861535669,1854.78500466648,149.182556128015,2.26503648123779,0.252557754516602,0.026389309794695,17334,2.02710155778,0.219104410831967,5.25850585996722,103656470,20,,0.120441709477648,,,
403,9288,9305,295844,295862,1638.35244762172,1638.37744727744,484.627594064526,12.920124106371,0.8250812292099,0.02499965572224,18805,2.16967854392959,0.207954899676961,4.99091759224706,359572481,12,,0.12021671891874,,,
1210,8308,8317,182672,182681,1481.1710027025,1481.18350271015,138.578962382308,4.73004166934079,0.345996737480164,0.012500007651397,14531,6.6231598373326,0.10418719740571,2.50049273773705,34142502,6,I,0.119976426688217,,,
344,14547,14576,263550,263579,1593.49746346059,1593.53774069374,700.007326286375,4.3970742628295,0.942054271697998,0.040277233150391,15971,2.47639850092863,0.336551108350127,8.07722660040306,167812509,10,,0.119676424029152,,,
236,16308,16344,169085,169121,1462.29679367567,1462.34679241686,1002.06532444833,4.16741214311113,1.23468089103699,0.049998741189256,17574,2.09855681376033,0.417926582652099,10.0302379836504,364264680,5,,0.119635226053274,,,
1697,10180,10186,145264,145270,1429.21640718893,1429.22474030602,85.4868811699961,1.49746447476362,0.254616260528564,0.008333117088341,15481,2.15863140693557,0.070018973402738,1.68045536166572,332743270,4,,0.119012271722555,,,
657,1909,1914,153645,153650,1440.85680881102,1440.86375339765,128.117647100212,5.43610006191029,0.559003233909607,0.006944586633836,17367,2.24160034583535,0.058912482407573,1.41389957778175,284704594,5,,0.117879714960769,,,
867,3607,3612,155353,155358,1443.22907202125,1443.23601656458,166.41561196734,7.83375996258998,0.454349279403686,0.006944543327791,17367,2.24160034583535,0.058912482407573,1.41389957778175,284704594,5,,0.117878979869609,,,
988,13487,13492,166257,166262,1458.37354094723,1458.38048530243,184.710308603762,9.85251353528653,0.408180236816406,0.006944355201085,17367,2.24160034583535,0.058912482407573,1.41389957778175,284704594,5,,0.117875786544556,,,
1753,8388,8402,572973,572987,2023.24949884681,2023.26894309041,127.615968493153,0.952679422984048,0.247799038887024,0.019444243604539,16642,3.75826671383997,0.16526232095995,3.96629570303881,159398282,26,,0.117656846954553,,,
1380,5435,5452,233709,233726,1552.05646995792,1552.08008155153,169.014171777443,1.58873960849788,0.308849096298218,0.02361159361476,15649,2.47093191129212,0.201008004929265,4.82419211830237,219246754,9,,0.117465936856937,,,
1634,9108,9115,496556,496563,1917.12140181445,1917.13112418526,103.332232474386,2.07089271875671,0.262857675552368,0.009722370819418,15666,6.00676816174454,0.082864082139838,1.9887379713561,406732126,22,,0.117329131854872,,,
2039,17391,17407,89956,89972,1352.39746124975,1352.41968344691,118.780054626693,2.52414637636212,0.217447876930237,0.022222197162591,17805,4.9468184677466,0.190337840196141,4.56810816470739,234495456,1,,0.116751336148878,,,
273,613,640,463786,463813,1871.60584041647,1871.6433401974,771.174014001537,2.01477437313887,1.11740636825562,0.037499780934468,18459,2.613420841194,0.322676326673913,7.7442318401739,142442450,21,,0.116214850097646,,,
61,1855,1861,310307,310313,1658.44299599558,1658.45132936727,1028.0604571901,42.7094455416248,3.23399639129639,0.008333371690242,18097,2.11401897976644,0.072362047394972,1.73668913747932,25982091,13,I,0.115162187779958,,,
1568,12030,12047,203617,203634,1510.26071851392,1510.28432949738,108.244832630434,2.20216115396606,0.274747729301453,0.023610983460003,16063,3.76431032826175,0.20609642195272,4.94631412686527,109309750,7,,0.114562801412533,,,
1531,4950,4964,448003,448017,1849.68724981414,1849.70669405164,163.430260593154,4.57355669500215,0.279644966125488,0.019444237505013,16241,2.27446098833838,0.170320677437265,4.08769625849436,138291351,20,,0.114162518594813,,,
84,4909,4917,391979,391987,1771.87425129984,1771.88536228832,1177.0648653701,26.4777377758647,2.6175971031189,0.011110988477867,12714,2.04272143665892,0.097667799846141,2.34402719630738,298229849,17,,0.113763067207109,,,
1423,555,571,424622,424640,1817.21294102413,1817.2379413694,329.995075224054,9.22086524326113,0.301496267318726,0.025000345271565,16597,4.11570591314106,0.220120440490223,5.28289057176535,273536065,19,,0.113575755236031,,,
813,14383,14402,322457,322476,1675.31406986528,1675.34045916772,275.381236265226,1.7964214366093,0.472915410995483,0.02638930243802,19282,4.72012611732083,0.233017287148928,5.59241489157427,50311775,13,,0.11325040627202,,,
465,1124,1134,174670,174680,1470.05720750544,1470.07109650036,580.358341911233,34.797115397559,0.741127490997314,0.013888994920308,14528,2.18080197850355,0.124006531813991,2.97615676353578,95251342,6,,0.112002123736042,,,
2146,2506,2520,73155,73169,1329.06531914415,1329.08476385669,149.973785464309,2.48152320029339,0.2076336145401,0.019444712539098,17795,5.04045469535883,0.173659786748652,4.16783488196766,302298728,1,,0.111970150966737,,,
1392,872,881,387878,387887,1766.17433862671,1766.18683835775,121.469625649927,3.5768855321276,0.306662678718567,0.012499731039498,13217,2.09037882037481,0.111684934372158,2.6804384249318,232629531,17,I,0.111919580825881,,,
1437,3925,3930,212822,212827,1523.04717489341,1523.05411930001,82.6268939227706,1.72044999574676,0.297378540039062,0.006944406605271,13121,2.33977804306792,0.062093439339877,1.49024254415705,323493410,8,,0.111838008638237,,,
1009,2601,2614,73260,73273,1329.20926104956,1329.22731685366,161.65534425371,2.28570832013191,0.401652693748474,0.018055804101323,17804,2.01379184376838,0.161457604425251,3.87498250620603,220512758,1,,0.111830001229098,,,
461,17690,17712,346996,347018,1709.3931141278,1709.42366987557,690.657941901171,8.23862647164109,0.746111750602722,0.03055574777045,18125,3.41952591917234,0.273282619324983,6.55878286379959,160618342,14,,0.111810066245426,,,
1768,557,564,424624,424631,1817.21002330933,1817.21974529627,87.9029601227872,1.85100087707104,0.245739459991455,0.009721986940349,16234,2.08450210874937,0.087038312424382,2.08891949818516,48415693,19,,0.111697787670175,,,
1125,9920,9946,339164,339190,1698.51304547727,1698.54915714692,348.195668092027,2.43431565615997,0.366741180419922,0.036111669644015,18125,3.26052273902886,0.323301977990677,7.75924747177624,142442450,14,,0.111696408009778,,,
1974,89,95,114354,114360,1386.2861923618,1386.294525674,77.3929923298487,2.15975203452282,0.225373864173889,0.008333312197919,13153,4.72314404816257,0.074705277551401,1.79292666123361,244161191,3,,0.111549176591778,,,
560,11381,11385,103961,103965,1371.84537425856,1371.85092986304,196.434043957692,6.47110313513116,0.626697182655335,0.005555604484471,18018,2.33512717950691,0.050117280699919,1.20281473679806,150321663,2,,0.110852073514036,,,
1815,8578,8582,518636,518640,1947.78488528661,1947.79044078679,84.5241040622561,6.49403945261018,0.241363644599915,0.005555500181117,13501,2.15252561768828,0.050147237805585,1.20353370733404,165599289,23,,0.110783772431395,,,
1536,12779,12785,401582,401588,1785.21039893295,1785.21873217838,97.7106579357435,3.10989787882343,0.278547525405884,0.00833324543305,14912,2.31640643166723,0.075338116692999,1.80811480063197,334810574,17,,0.110611278843189,,,
1316,11397,11408,298727,298738,1642.3587389201,1642.37401644132,186.122667939255,5.44717865343464,0.321576476097107,0.015277521220014,18805,2.16970031591062,0.138752291171779,3.33005498812269,189084771,12,,0.110106442862987,,,
1317,11397,11408,298727,298738,1642.3587389201,1642.37401644132,186.122667939255,5.44717865343464,0.321576476097107,0.015277521220014,18805,2.16970031591062,0.138752291171779,3.33005498812269,189084771,12,,0.110106442862987,,,
1065,3999,4003,290448,290452,1630.85614751696,1630.8617031042,82.118421525472,3.05485753319008,0.381363391876221,0.005555587243634,18799,2.0963635406606,0.050692413040741,1.21661791297779,141769356,12,,0.109594057776832,,,
